fecha,radiacion,precipitacion_total,viento_promedio,rocio_max,rocio_min,temp_max,temp_min,presion_max,presion_min
15/11/2018,17.38,0.1,6.4,7.8,3.7,17.4,4,787.6,783.9
16/11/2018,20.6,0,5.4,8.9,3,19.2,4,787.8,781.5
17/11/2018,21.23,0,5.3,8.1,3.6,20.5,4.2,788.4,781.4
18/11/2018,18.6,0,5.5,9.7,5.1,20.2,6.5,788.9,782.9
19/11/2018,20.76,0,4.6,8.8,2.3,21.6,6.3,789.4,783.5
20/11/2018,19,0,7.6,10.8,7.9,21.4,8.2,789.7,784.4
21/11/2018,18.72,0,5.9,10.2,6.9,22,8.7,791.5,785.5
22/11/2018,19.08,0,6,11.1,7.6,22.6,8.6,791.5,785
23/11/2018,20.28,0,5.1,11,4.9,23.7,10,789.6,783.5
24/11/2018,19.99,0,4.4,10.7,5.6,23.6,9.8,787,781.7
25/11/2018,20.13,0,5.1,9.9,3.1,24.2,10.9,787.5,781.7
26/11/2018,15.11,0.3,7.1,11.3,6.2,21,10.7,788.3,783.4
27/11/2018,18.02,0,6.9,10.4,3.4,21.3,7.1,788.6,782.5
28/11/2018,8.61,1,10.6,9.3,5.4,20,10.1,786.5,781.9
29/11/2018,4.77,10.5,12.7,10.9,8.4,15.2,9.9,784.3,780.8
30/11/2018,14.97,0.9,12.2,11.5,8.2,20.8,8.3,786.4,780.9
01/12/2018,19.65,0.1,9.6,11.6,5.6,22.7,8.9,786,780.2
02/12/2018,20.54,0,7.3,8.7,0,23,3.2,786.3,776.7
03/12/2018,19.36,0,6.5,10.4,5.9,23.7,6.1,788.2,780.5
04/12/2018,17.33,2.3,8.2,11.7,8.1,22,9.5,789.6,785
05/12/2018,9.8,1.1,12.2,11.4,6.8,20.3,11,790.4,786.8
06/12/2018,17.73,0.1,5.2,11.7,6.2,21.5,8.8,790.7,785.8
07/12/2018,18.26,0,7.7,11.4,4.7,22.9,10.2,790.7,786
08/12/2018,19.09,0,7.1,11.1,4.4,22.6,6.2,790.3,782.8
09/12/2018,17.37,0,6.1,10.4,5.2,22.1,10.3,790.1,786
10/12/2018,13.92,0,11,8.4,4.9,19.3,8.6,790.1,785.3
11/12/2018,14.08,0,7.8,7.7,4.5,19.2,7.1,791.1,786.8
12/12/2018,17.29,0,5.6,8.4,3.9,21.7,7,789.6,783.9
13/12/2018,15.09,0,4.7,7.4,2.1,21.4,6.8,787.6,781.3
14/12/2018,17.46,0,8.8,6.5,1.9,21.4,7.3,787.7,781.5
15/12/2018,17.93,0,6.9,6.5,2.9,20.7,5.2,788.1,784.3
16/12/2018,19.65,0,6.4,5.7,-3.2,22.5,3.6,790.4,784
17/12/2018,18.73,0,6.1,9.2,0,22.7,4.7,790,783.9
18/12/2018,18.8,0,7.5,8.9,3.7,22.8,8.4,788,782.9
19/12/2018,19.68,0,9.1,7.6,-8,22.7,7.5,785,779.4
20/12/2018,20.24,0,8.6,1.6,-14.9,19.5,3.2,787.5,777.8
21/12/2018,20.17,0,5.1,1.2,-10.8,20.4,0.8,787.4,779.3
22/12/2018,20.04,0,4,4.4,-8.2,21.4,3.4,788.3,781.3
23/12/2018,19.76,0,6.7,5.7,-6,22,4,789.2,781.7
24/12/2018,18.5,0,5,6.1,-1.9,21.4,5.6,788,784.6
25/12/2018,17.7,0,5.9,7.2,0,22.2,6.4,787.4,782.1
26/12/2018,17.19,0,6.8,6.3,-0.1,22.7,8.9,786.6,781.9
27/12/2018,15.52,0,7.2,6,1.3,21.8,5.7,785,777.9
28/12/2018,18.72,0,7.2,5.7,-1.4,22.5,5.2,786.4,778.8
29/12/2018,19.17,0,6.2,6.5,-1.1,24.3,8.2,787.7,781.9
30/12/2018,18.87,0,11.2,9.6,2.3,22.9,7.4,786,781.8
31/12/2018,15.7,0,7.1,6.9,2.1,21.6,6.4,786.6,780.1
01/01/2019,20.09,0,6.2,9.5,-7.2,23.9,6.2,786.7,780.3
02/01/2019,19.61,0,8.5,9.8,-7.1,23.8,8.2,787.4,781.5
03/01/2019,17.93,0,5,7,-2.8,22.7,7.1,787.8,780.2
04/01/2019,18.93,0,6.4,7.7,1.2,23,7.4,788.6,781.2
05/01/2019,18.36,0,5.7,8,2.5,24.2,8.4,790.6,784.2
06/01/2019,18.71,0,5.7,8.9,-1.4,24.5,9.3,790.9,785.3
07/01/2019,19.89,0,9.5,7.3,-6.8,25.1,9.1,790.7,783.7
08/01/2019,19.89,0,9.3,6.9,-15.4,23.5,5.9,790.5,783.8
09/01/2019,19.37,0,9.2,7.1,0.1,21,6.2,791.8,786.6
10/01/2019,17.65,0,7,7.1,1.2,21.3,9.4,790.4,786.9
11/01/2019,16.89,0,5.6,8.5,1.1,21.7,7.3,788.8,783.1
12/01/2019,15.48,3.4,4.7,9.5,4.2,19.5,10,788.9,783.7
13/01/2019,14.22,1,7.7,8.9,5.3,18.7,10.4,789.7,786
14/01/2019,16.27,0,11.1,8.3,-0.6,20.4,9,790.9,786.6
15/01/2019,17.86,0,5.6,8.1,1.9,20.9,6.7,790.1,785.8
16/01/2019,17.39,0,6.6,8.7,1.9,21.4,8.6,790.5,786.1
17/01/2019,14.4,0,7.6,9,4.3,20.3,9.5,789.9,785.3
18/01/2019,14.57,0,6.2,9.2,2.1,21.1,9,788.9,784.3
19/01/2019,16.28,0,9.4,6.9,1,21.9,6.7,789.6,781.3
20/01/2019,19.2,0.2,9.4,5.9,-4.4,21,7.2,790.7,786.3
21/01/2019,20.72,0,6.6,4.5,-10.3,23.9,2.3,789.9,782.8
22/01/2019,21.7,0,7.5,2.4,-16,23.2,5.2,788.5,779.9
23/01/2019,20.2,0.1,8.3,4.3,-4.3,23.9,5.6,788.3,780.3
24/01/2019,19.71,0,8.3,6.8,-1.2,24.7,8,787.8,781.1
25/01/2019,20.67,0,7.1,6.2,-3.9,25.4,7.4,788.8,781.4
26/01/2019,21.22,0,8.6,6.3,-4.6,24.4,7.6,787,781.3
27/01/2019,18.87,0,8.7,5.2,-12.9,19,6,787.5,779.2
28/01/2019,21.99,0,10.3,3.9,-2.2,22.4,3.2,785.7,777.9
29/01/2019,21.89,0,7.7,3.5,-2.3,22.5,6,787.2,779
30/01/2019,22.37,0,5.4,2.7,-8,22.8,6.4,786.9,779.9
31/01/2019,22.5,0,6,4.1,-8.8,23.1,3.4,788.3,778.4
01/02/2019,20.76,0,6.8,5.4,-6.6,23.1,4.8,788.5,779.7
02/02/2019,21.97,0,5.7,5.3,-1.1,24,9.1,788.8,783.3
03/02/2019,22.07,0,6.1,6.6,-0.8,25.5,10.7,787.7,782.3
04/02/2019,22.07,0,5.6,5.5,0.3,25.6,10,788,781.8
05/02/2019,22.22,0,5.5,7.9,-2.6,26,10.3,789.3,783
06/02/2019,22.48,0,6.3,6.8,-1,27.3,10.9,789.3,782.4
07/02/2019,22.7,0,8.7,8.2,-4,27.8,9.9,789.8,782
08/02/2019,18.56,0.6,14.2,10.9,1.4,22.9,11.6,790.8,785.5
09/02/2019,19.89,0,8.5,7,0.1,23.2,8,790.6,785.5
10/02/2019,22.62,0,6.2,7.4,-1.3,23.6,5.9,789.1,783.3
11/02/2019,22.12,0.1,5.6,6.3,0.1,24.1,9.8,787.2,781.7
12/02/2019,17.78,0.4,11.7,8,3.1,22.3,9.6,789.1,780.5
13/02/2019,17.02,0.6,8.4,10.8,4.8,20.7,6.7,790,785.5
14/02/2019,20.84,0,7.2,10.4,5.4,24.7,8.1,789.5,782.2
15/02/2019,23.55,0,6.7,10.6,1.9,26.8,9.5,789.3,781.6
16/02/2019,22.93,0,7.2,7.8,2.9,28.2,11.3,788.8,781.8
17/02/2019,23.84,0,7.8,7,-2.5,29.5,10.3,788.5,779.9
18/02/2019,24.65,0,11.3,4.1,-7,29,11.4,789.5,781.4
19/02/2019,24.91,0,10.9,4.6,-11.8,27.1,7.4,788.8,779.6
20/02/2019,24.38,0,10.3,1.9,-5.4,26.8,6.6,786.8,777.8
21/02/2019,24.82,0,9.8,2.1,-9.2,26.1,7.2,787.1,778.2
22/02/2019,21.57,0,8.6,8.1,-4.2,25.9,7.3,788.9,779.8
23/02/2019,19.9,0,6.7,6.8,1.7,26,10.6,790.1,783
24/02/2019,20.43,2.7,10,10,4.3,24.1,10.8,791.4,785.3
25/02/2019,19.19,4.2,5.9,10.3,5.9,23.4,8.4,791.4,785.8
26/02/2019,22.55,0.2,7.1,10.1,-0.2,24.8,10.4,791.4,784.7
27/02/2019,25.01,0,7.9,8,-3.3,27,9.6,791,783.7
28/02/2019,24.79,0,5.3,7.5,-5.9,27.3,11.4,789.5,783.2
01/03/2019,24.99,0,6.5,7,-4.4,27.6,11.3,790.1,782.6
02/03/2019,23.97,0.1,5.1,12.5,0.6,27.2,12.3,791,784.5
03/03/2019,25.22,0,6.1,9.6,-4.1,29.1,12.3,790.2,783.2
04/03/2019,21.09,3,8.8,11.9,3.9,26.8,12.1,789.6,783.2
05/03/2019,21.2,2.1,6.2,11.3,5.1,26.8,10.1,791.3,783.4
06/03/2019,23.73,0,9.7,7.9,2.3,26.1,8.5,792.7,784.9
07/03/2019,23.48,0,6.1,8.3,0.5,26.7,11.5,792.2,785.9
08/03/2019,23.42,0,7.1,7.2,-2.8,28.9,11,790.3,783.1
09/03/2019,23.4,0,6.3,7.7,1.8,28.5,12.2,789.1,781.2
10/03/2019,24.91,0,7.6,8.1,2.3,29.2,13.2,789.6,782.9
11/03/2019,25.4,0,7.8,12.7,-1.1,29.8,12.3,790.6,784.6
12/03/2019,26.91,0,10.5,10.2,-9,29.6,10.3,789.6,783.7
13/03/2019,26.27,0,8.7,6.5,-3.2,28.7,8.2,787.3,779.7
14/03/2019,26.05,0,8.4,6.2,-0.8,29.2,11.4,788.3,781.8
15/03/2019,24.08,0.4,12.6,12.7,-0.1,27.8,12.5,789.2,784.5
16/03/2019,24.79,0,10.5,8.4,1.4,26.6,9.1,789.8,784.1
17/03/2019,21.7,0,9.7,8.8,4.3,24.5,10.5,789.4,783.9
18/03/2019,23.04,0,9.5,8.4,1.3,23.9,9.7,788.3,782.9
19/03/2019,23.9,0,10.2,7.8,-5.1,24.9,8.4,788.6,782.1
20/03/2019,26.1,0.2,9.3,7.8,-3.4,25.5,7.6,789,782.7
21/03/2019,21.99,0,10.9,8.2,1.4,23,9.3,789.8,785.2
22/03/2019,23.85,1.2,9.8,8.3,0.7,23.2,10,789.6,785.1
23/03/2019,25.17,0.3,8.2,7.1,-7.6,25.7,7.5,790.4,782.7
24/03/2019,27.35,0,7.4,5.7,-6.6,27,10.6,791.4,784.7
25/03/2019,28.07,0,12.4,4.2,-12.8,28.1,11.3,791.4,785.4
26/03/2019,28.68,0,17.2,2.4,-15.8,26.8,7.9,791.9,784
27/03/2019,28.31,0,15.2,5.5,-12.3,27.3,7.8,792,785.7
28/03/2019,28.76,0,8.5,6.6,-18.6,27.5,6.4,791.6,785.2
29/03/2019,27.97,0,6.8,7,-6.6,28.5,10.1,789.8,783.3
30/03/2019,26.43,0.2,5.2,4,-1.4,28.9,11,788.3,780.9
31/03/2019,23.07,0,11.1,10.6,-0.4,26.2,12.7,789.1,782.7
01/04/2019,26.5,0,9.6,7.6,-1.6,26.8,10.9,789.9,782.4
02/04/2019,24.75,0,8,7.5,-2.4,27.2,11.1,791,784.6
03/04/2019,25.3,0.1,8.9,4.6,-2.3,27.8,10.5,791.3,784.5
04/04/2019,25.17,0.7,6.8,6.1,-2.1,25.7,11,791.9,785.8
05/04/2019,23.24,0.3,9.8,9.3,2.2,25.9,11.7,789.5,783.6
06/04/2019,21.07,0,9.8,8.7,0.1,25.4,12.1,788.3,782.6
07/04/2019,25.38,0,9.4,4.4,-3.6,26.8,10.3,788.5,781.6
08/04/2019,22.59,3.3,9.8,10,-2.4,23.8,12.3,789.4,784.6
09/04/2019,24.97,0.4,9.7,8.7,-3,23.2,11.2,789.5,785.2
10/04/2019,27.99,0,7.8,6.6,-4.2,27.5,9.4,788.5,783.3
11/04/2019,28.46,0,8.7,1.8,-3.4,28.5,10.1,786.3,779.8
12/04/2019,28.91,0,12.6,2.4,-9.5,27.5,8.6,785.9,777.5
13/04/2019,28.72,0,7.3,-3.9,-19.5,28.4,8.2,785.3,777.5
14/04/2019,28.39,0,11,6.8,-10.7,28,9.7,788.2,779.9
15/04/2019,27.14,0,7.6,6.7,-0.9,28.5,9.7,789.8,783.5
16/04/2019,26.9,0,8.3,8.3,-0.9,29.7,11.7,791.2,785
17/04/2019,25.97,0,7.3,4.6,-0.5,28.9,12.6,790.1,783.7
18/04/2019,27.32,0.1,7.9,12.2,-9.1,31.6,12.5,788,780.8
19/04/2019,20.78,0,16.1,11.8,-1.5,24.3,11.3,790.8,785.9
20/04/2019,25.1,0,5.3,5.4,-4.9,27.4,10.8,791.2,786.5
21/04/2019,27.07,0,6.3,6,-1.5,28.5,10.8,791.2,783.9
22/04/2019,25.34,5.7,5.7,10.4,3,29.2,14.2,790.8,784.7
23/04/2019,22.64,0.7,4.9,11.1,-1.5,27.5,13.5,789.5,783.4
24/04/2019,27.03,0,9.5,4.2,-1.9,29.5,12.8,788.5,782
25/04/2019,27.74,0.2,9.1,12.1,-6.6,29,10.5,789.5,781
26/04/2019,24.59,2.4,10,12.2,2.8,28.6,13.6,791,786.1
27/04/2019,24.4,0.1,7.3,10.4,1,28.5,11,790,785.7
28/04/2019,19.61,0.3,6.1,12,3.7,26.9,14.5,789.7,784
29/04/2019,18.59,19.3,6.3,13.9,4.9,27.8,13.7,790.1,783.7
30/04/2019,22.56,9.5,6.7,12.9,4.4,27.6,10.7,790.2,782.3
01/05/2019,24.13,4.1,7.6,12.7,6.2,27.3,11.3,789.7,783
02/05/2019,24.07,0,8.4,12.8,3.7,27.6,12,789.4,783.5
03/05/2019,22.98,0,7.3,10.4,0.6,27.4,12.4,788.5,782.1
04/05/2019,20.08,0,6,8.5,-2.1,27.8,11.2,787.9,779.7
05/05/2019,22.23,2.3,9.1,10.3,3.6,25.2,12.6,787.9,781.1
06/05/2019,23.37,0,9.3,10.3,0.2,27.6,10.6,789.2,781.7
07/05/2019,25.74,0,8.6,5.1,-2.4,28.7,10.1,790.2,781.5
08/05/2019,28.71,0,11.5,0.2,-9.6,30.3,10.5,788.7,780.9
09/05/2019,28.53,0,12.3,-2.7,-10.3,29.8,9.4,788,778.7
10/05/2019,28.14,0,8.9,-3.3,-10.2,29.9,9.6,787.8,778.8
11/05/2019,24.34,0,6.9,8,-7.5,29.5,13.3,788,782.4
12/05/2019,26.09,0,8.2,6.7,-2.9,29.6,11.5,788.4,781.2
13/05/2019,25.12,0,8.6,2.9,-2.2,30.7,12.6,789.1,782.1
14/05/2019,27.08,0,9.6,10.9,-5.8,31.5,14.1,789.8,783.5
15/05/2019,24.39,0.1,8.5,14.3,1.2,28.9,14.4,789.8,784.9
16/05/2019,21.57,3.7,8.9,13.5,4.2,27.6,14,790.4,785.4
17/05/2019,22.35,0.8,9.9,12.2,3.3,26.6,12.9,789.2,783.5
18/05/2019,23.98,0.2,7.5,11.5,1.8,27.2,12.1,787.9,782.3
19/05/2019,25.82,0.2,9.1,10.3,-1.6,29.7,11.5,789.1,781.1
20/05/2019,23.07,0.1,7.5,8.4,-0.9,28.6,14.3,789.1,783.9
21/05/2019,26.07,0.4,6.6,10.4,-3.9,30.3,13.2,787.4,781.5
22/05/2019,23.1,0.2,5.6,10.9,1.8,29,13.1,788.1,781.2
23/05/2019,22.91,0.1,8.3,11.2,-0.5,29.2,15.3,788.7,783.3
24/05/2019,19.85,1.7,9.2,13,6.5,26.5,14.8,788.7,784.4
25/05/2019,20.6,1,10.1,12.8,2.6,27.8,15.2,789.3,785.1
26/05/2019,23.54,0.2,12.3,12.4,1.2,29.2,14,790.5,785.2
27/05/2019,21.84,0.1,7.9,12.3,-0.2,28.6,14.3,789.2,784.9
28/05/2019,23.37,0.1,8.5,12.1,0.4,29.2,14.5,786.9,782.9
29/05/2019,23.57,0.2,8.3,13,3,29.1,14.4,786.1,782
30/05/2019,24.13,3.9,7.9,13.3,-1.1,30.4,14.2,788.3,781.9
31/05/2019,22.22,2.7,9.2,14.4,9.6,25,16.4,788.2,784.7
01/06/2019,19.35,1,10.7,15.3,7.8,25.9,15.1,788.1,784.2
02/06/2019,20.17,1.8,12.4,12.9,9.1,25.2,15.2,787.6,784
03/06/2019,14.4,5.8,8.8,13.7,10.8,22.7,13.6,787.1,783.3
04/06/2019,11.94,7.4,6.3,14.9,12.7,21.6,14.3,787.2,783.7
05/06/2019,17.99,8.5,5.6,15.7,12.2,22.8,14.2,788.3,784.2
06/06/2019,15.91,11.1,4.5,15.5,11.8,22.4,14.8,787.9,785.5
07/06/2019,21.43,18.4,4.5,15.7,11.6,24.2,13.7,787.9,783.8
08/06/2019,23.82,0.3,4.9,16.2,8.9,25.7,13.6,789,783.7
09/06/2019,28.58,0,9.9,12.4,7.1,26,11,790.5,784
10/06/2019,29.92,0,16.2,11.9,2.9,25.1,11,792.3,786.7
11/06/2019,25.73,0,12.9,11.7,6.3,25.1,11.9,791.9,787.1
12/06/2019,24.17,0.4,9.1,12.6,7.2,24.9,13,789.4,786.2
13/06/2019,18.08,6.7,9.1,13.3,8.6,23.6,13.6,790.4,785.8
14/06/2019,18.71,5.5,7.1,13.8,9.4,22.7,13.8,790.5,786.8
15/06/2019,22.53,1.4,6.2,14.8,7.4,24.6,14,789.2,785.5
16/06/2019,26.37,0.4,6.7,14.7,6.5,26,13.1,788.3,783.8
17/06/2019,28.31,0.4,5.2,14.2,4,27.6,14.6,789,784.2
18/06/2019,23.09,3.2,5.8,14,8.8,25.3,15.3,789.8,785.7
19/06/2019,20.49,4.7,6.7,15.5,11.7,24.7,14.5,790.1,786
20/06/2019,25.62,10.4,5.2,15.9,11.3,25.4,14.7,789.6,785.4
21/06/2019,23.96,5.7,7.4,15.5,9.3,25.5,14.7,789.9,785.8
22/06/2019,20.75,25.2,6.5,16,13.4,23.8,14.4,790.2,786.5
23/06/2019,23.81,14.3,5.2,14.7,11.1,23.8,14.9,789.2,786.3
24/06/2019,19.03,7.3,6.4,14.7,12.7,22.1,15.3,788.3,785.1
25/06/2019,12.51,1.5,4.6,14.7,11.1,20.6,14.8,788.4,784.3
26/06/2019,20.88,2.2,7.6,14.3,10.4,23.6,13.2,789.4,785.3
27/06/2019,24.92,0.7,9.2,13.4,6.9,24.6,13.1,790.3,787
28/06/2019,22.54,1.4,12,11.7,6.1,23.7,13,790,787
29/06/2019,24.7,4.6,9.7,12.6,9.6,22.6,11.8,790.5,786.7
30/06/2019,22.36,9.5,6.7,12.6,10,20.7,11.6,789.3,786.3
01/07/2019,21.71,5.4,5.4,13.4,10.4,22.2,12.3,789.5,786.4
02/07/2019,21.46,6.3,5.6,13.2,10.3,20.7,11.7,790.1,785
03/07/2019,16.28,6.5,5.7,13.8,8.9,21.1,13.1,789,785.6
04/07/2019,20.86,3.1,5.8,14.3,10.8,22.2,11.9,789.5,784.2
05/07/2019,23.8,1.5,9.6,13,6.9,24.8,13.3,790.9,787.1
06/07/2019,24.94,3.9,8.3,13.9,8.2,24.8,12.9,791.4,787.4
07/07/2019,25.96,1.7,6.4,13.1,8.1,23,12.2,790.9,786.2
08/07/2019,25.59,3.4,5.3,13.8,9.4,23.5,12.4,790.4,786.3
09/07/2019,23.84,3.5,5.6,13.4,7.6,23.7,12.1,790,786.3
10/07/2019,20.12,22.1,6.7,14.9,12.7,22.2,13.5,790,786.7
11/07/2019,22.33,13.1,6,14.4,11.2,22.3,13.7,789.2,786.1
12/07/2019,22.24,19,5.5,14,11.5,21.6,13.5,787.6,784.9
13/07/2019,14.67,5.3,5.3,14.6,12.1,21.9,14.1,787.9,784.3
14/07/2019,22.68,17.5,4.9,16.3,12.5,21.7,14.1,789.2,785.5
15/07/2019,25.57,6.8,5.6,14.4,12.6,24,13.4,789.3,785.6
16/07/2019,24.26,3.5,8.8,14.4,9.6,24,14.3,790.4,786.4
17/07/2019,18.75,10.5,7,13.8,11.2,20.6,12.6,790.4,786.2
18/07/2019,21.81,16.6,5,14.7,11.6,21.5,12.4,789.7,786
19/07/2019,17.91,19.3,4.3,15.9,11.2,20.6,11.8,789.2,784.6
20/07/2019,20.41,0.8,5.7,13,8.6,22.4,12.8,788.8,785.3
21/07/2019,20.39,12.8,7.2,13.1,11,22.8,12.8,789.6,785.8
22/07/2019,21.55,22.3,5.2,14.3,11.7,21.9,12.6,789.2,785.8
23/07/2019,22.65,10.4,6.6,13.5,10.5,20.9,12.5,789.8,786
24/07/2019,20.15,26,6.4,14.2,11.3,20,13.1,790.2,787.2
25/07/2019,16.56,29.3,5.3,15.3,11.4,19.8,13.6,789.7,786.9
26/07/2019,17.42,26.9,5.5,16.2,10.9,19.8,11.8,790.8,785.5
27/07/2019,22.6,13.8,7,14,11,21.8,13.2,791.7,788.1
28/07/2019,25.58,2.9,7.6,13.3,8.2,22.1,11.8,791.4,787.4
29/07/2019,23.72,7.3,6.1,13.2,11.3,21.3,12.2,789.8,786
30/07/2019,24.39,2.4,5.6,12.3,6.7,22.6,11.8,790,785.7
31/07/2019,24.6,1.1,7.6,14.4,6.4,22.8,12.8,790.4,786.4
01/08/2019,26.85,2.6,8.8,11.6,5.3,23.9,11.4,790.5,785.8
02/08/2019,23.71,2.1,7.3,13.7,9.9,22.7,11.7,789.9,785.6
03/08/2019,27.36,1.3,5.8,12.6,6.8,24.2,12,789,785
04/08/2019,21.66,3.9,5.8,14,11,23,13.9,789.3,786.2
05/08/2019,21.22,12.1,6.3,13.9,11.8,23.7,14.1,789.4,786.8
06/08/2019,19.02,38.2,5,14.3,11.8,20.8,13.4,789.8,786.2
07/08/2019,19.98,15.8,5.2,14.2,10.6,21.4,13.7,788.9,786.7
08/08/2019,22.83,2.3,5.7,14.5,11,23.3,13.6,790.2,786
09/08/2019,22.77,6.1,7.4,14.8,12.9,22.9,14,789.7,785.6
10/08/2019,22.29,3.2,8.9,14.6,10.7,23.4,14.3,789.6,786
11/08/2019,22.44,13.2,4.9,14.7,11.7,23.3,14,790.5,787.1
12/08/2019,24.58,3.8,5.9,14.2,9.1,24.2,13.9,790.1,786.3
13/08/2019,25.79,3.5,5.7,13.4,9.6,23.8,12.5,789.2,785.1
14/08/2019,25.92,1.4,7,13.4,11.7,23.7,12.5,790.2,785.8
15/08/2019,26.48,0.4,6.4,13.4,6.8,25.1,13.5,791.1,787.2
16/08/2019,25.63,1.5,6.8,14.5,8.9,24.3,13.4,790.9,785.9
17/08/2019,24.25,3.3,5.7,15,11.3,24.2,13.9,789.2,784.8
18/08/2019,23.54,0.5,5.5,15.6,10.2,24.5,14.8,788.9,785.2
19/08/2019,21.03,3.3,11.1,14.8,8.9,25.1,13.9,788.6,784.8
20/08/2019,25.48,0.7,9.2,13.1,8,24.8,12.6,789.1,784.7
21/08/2019,21.3,2.3,7.8,12.3,9.1,21.7,12.9,788.9,785.7
22/08/2019,20.79,0.5,4.5,14.4,9.9,23,13.3,789.3,785.8
23/08/2019,20.51,11.7,5,14.9,12.3,22.8,13.6,789.4,786
24/08/2019,22.97,2.2,5.3,14.7,11.4,23.4,12.8,790.1,785.3
25/08/2019,23.03,0.5,4.1,15.2,9.5,24.4,13.9,789.6,785.9
26/08/2019,22.2,0.8,4.4,14.4,10.1,23.4,14.3,788.6,785
27/08/2019,22.81,8.6,6.1,14.3,12,22.5,13.2,788.7,785
28/08/2019,24.64,1,10,13.1,7.6,25.3,12.8,790.3,786.4
29/08/2019,25.63,2.5,7.9,14.3,7.2,24.7,11.9,790.7,786.1
30/08/2019,24.84,0,7.9,11.8,7.4,23.8,12,790.1,785.9
31/08/2019,28.48,0,9.3,11.8,1.6,26.1,10.8,789.9,785
01/09/2019,28.67,0,9.2,11.6,1.9,26.1,10.7,789.8,784.9
02/09/2019,24.34,0.2,12.4,12.5,3.7,25.8,12.7,789.6,785.5
03/09/2019,20,1.1,9.1,11.5,8.5,23,11.3,787.8,783.2
04/09/2019,20.81,6.1,5.4,13.8,10.1,24.3,13.1,788.6,783.5
05/09/2019,22.02,1.3,7.7,14.3,11.1,23.3,13.1,791.2,786.1
06/09/2019,21.81,9.2,10.3,13.6,7.3,23.9,14.5,791,787.3
07/09/2019,22.55,1.2,8.2,12.7,5.7,23.9,13.3,790.5,787.2
08/09/2019,21.81,1.2,4.9,12.5,6.8,23.2,12.5,789.7,786.3
09/09/2019,20.24,1.5,6.7,13.8,6.6,24.5,13,789.8,786
10/09/2019,15.6,16.5,5.9,14,11.7,20.7,14.4,790.5,786.3
11/09/2019,21.97,6,10.2,14.6,9.3,23.7,13.3,790.1,786.1
12/09/2019,18.67,3.7,8.7,12.8,8.7,23.2,13.7,788.7,785.6
13/09/2019,14.05,1.8,9.4,12.9,9.9,20.6,13.8,789.3,785.7
14/09/2019,20.3,0.1,13.9,14.7,7.5,24,13.1,790.6,786.2
15/09/2019,20.62,0.3,10.1,11.9,7.7,23.5,12.3,789.6,786
16/09/2019,19.17,14.4,7.4,14.2,11.5,23.2,13.7,789.9,786.3
17/09/2019,21.64,3,5.6,14.7,9,23.7,13.8,789.4,785.1
18/09/2019,16.91,23.8,5.2,14.4,12.9,21.6,14.4,788.9,785.3
19/09/2019,22.97,3.7,5.3,14.7,11.1,22.3,13.4,788.6,784.7
20/09/2019,21.1,3,4.8,15,8.7,23.3,12.8,788.4,784.1
21/09/2019,23.88,0.9,9,12.8,7.8,24,12.7,789.8,785.3
22/09/2019,23.57,0.6,8.4,12.8,8,24.6,13.4,790,786
23/09/2019,25.12,0.1,8.7,12.5,7.5,24.1,11.4,789.8,785.8
24/09/2019,21.3,17.2,5.6,14.7,11.3,22.4,13,788.9,785.1
25/09/2019,20.83,12.3,5.6,14.7,10.9,22.7,13.5,788.6,784
26/09/2019,21.16,1.3,6.9,14.6,7.9,25.8,13.6,788.5,783.9
27/09/2019,22.98,0.9,9.6,13.3,8.9,24.4,13.3,787.1,782.1
28/09/2019,16.01,4.1,7.6,15.4,11.1,22.6,13.6,786.5,781.9
29/09/2019,7.82,13.6,9.9,14,12.1,18.9,14.4,786.4,782.7
30/09/2019,16.93,6.9,8.1,13.3,10.6,21.7,12.7,788.3,784.7
01/10/2019,21.49,14.5,5,13.9,10.2,22.6,12.7,787.4,783.5
02/10/2019,22.56,3.9,8.6,12.9,6,23.7,12.7,787.3,783.2
03/10/2019,21.01,5.8,7.9,13.2,8.6,22.1,13.2,788.1,784.7
04/10/2019,20.83,1,9.1,13.5,8.9,22.1,12.2,789.2,785.7
05/10/2019,19.45,0.7,10.3,12.9,7.8,23.8,14,789.6,785.4
06/10/2019,24.05,0.3,9.9,12.7,7,24.7,11.6,789.1,784.7
07/10/2019,23.8,0.3,14.4,11.9,5.1,24.3,12.1,789.2,784.8
08/10/2019,16.82,0.9,15.7,11.8,9.9,20.7,12.2,788.6,785.6
09/10/2019,21.86,0.2,7.6,13.4,7.3,24.8,12,789,784.3
10/10/2019,19.27,7.7,6.6,14.7,12,23.8,13,788.2,784.1
11/10/2019,21.01,4.7,7.8,13.8,10.4,24.4,13.8,788.5,784.4
12/10/2019,19.77,3.4,10.4,13.4,9.5,23.3,13.3,788.6,784.6
13/10/2019,21.87,2.8,5.9,14,8.1,24.3,11.2,788.3,784.2
14/10/2019,21.33,0.6,9.9,12.9,8.9,25.2,12.8,788.9,784.7
15/10/2019,20.15,1.3,10.2,12.7,9.5,24.3,11.8,788.1,783.7
16/10/2019,13.24,5,12.8,13.3,10.3,22.2,14.1,787.2,783.6
17/10/2019,10.18,9,6.6,13.2,11.8,17.7,14,786.9,784.1
18/10/2019,18.43,2.6,4.5,14.3,10.1,21.3,12.7,786.5,782.9
19/10/2019,18.93,1.5,5.6,14.9,10.3,22.2,11.6,786.1,781.4
